"","x"
"1","A1BG|1"
"19814","CBWD3|445571"
"19815","CBWD3|445571"
"19816","CBWD3|445571"
"19817","CBWD3|445571"
"19818","CBWD3|445571"
"19819","C9orf129|445577"
"19820","POTEE|445582"
"19821","POTEE|445582"
"19822","PALM2-AKAP2|445815"
"19823","PALM2-AKAP2|445815"
"19824","FRG2|448831"
"19825","KPRP|448834"
"19826","LCE6A|448835"
"19827","TTTY3B|474148"
"19828","TTTY4C|474150"
"19829","TTTY4C|474150"
"19830","TTTY4C|474150"
"19831","TTTY17B|474151"
"19832","TTTY17B|474151"
"19833","TTTY17B|474151"
"19834","LRRC37A2|474170"
"19835","LRRC37A2|474170"
"19836","SPIN2B|474343"
"19837","GIMAP6|474344"
"19838","LRRC18|474354"
"19839","H2AFB1|474382"
"19840","GEMIN8P4|492303"
"19841","C8orf22|492307"
"19842","C5orf53|492311"
"19843","C2orf64|493753"
"19844","HCG11|493812"
"19845","TRIM72|493829"
"19846","CISD2|493856"
"19847","CCDC73|493860"
"19848","EID3|493861"
"19849","GPX8|493869"
"19850","RNASE12|493901"
"19851","PHOSPHO2|493911"
"19852","RBMXL1|494115"
"19853","SPANXN1|494118"
"19854","SPANXN2|494119"
"19855","CHAC2|494143"
"19856","FBXO47|494188"
"19857","SPANXN5|494197"
"19858","RNF165|494470"
"19859","DFNB59|494513"
"19860","C18orf56|494514"
"19861","WEE2|494551"
"19862","FLJ25758|497049"
"19863","TIFAB|497189"
"19864","CLEC18B|497190"
"19865","CLEC18B|497190"
"19866","BDNFOS|497258"
"19867","BEYLA|497634"
"19868","C18orf32|497661"
"19869","MS4A13|503497"
"19870","NCRNA00181|503538"
"19871","SPRN|503542"
"19872","ARGFX|503582"
"19873","DPRXP4|503645"
"19874","DPRX|503834"
"19875","DUXA|503835"
"19876","CT45A6|541465"
"19877","CT45A6|541465"
"19878","CT45A6|541465"
"19879","CT45A1|541466"
"19880","CT45A1|541466"
"19881","C1orf190|541468"
"19882","LOC541471|541471"
"19883","LOC541473|541473"
"19884","C8orf58|541565"
"19885","CXorf40B|541578"
"19886","PCOTH|542767"
"19887","FAM27A|548321"
"19888","CKMT1A|548596"
"19889","CKMT1A|548596"
"19890","POLR2J3|548644"
"19891","POLR2J3|548644"
"19892","DNAJC25|548645"
"19893","LOC550112|550112"
"19894","CCDC157|550631"
"19895","LOC550643|550643"
"19896","ATXN7L3B|552889"
"19897","DNAJC25-GNG10|552891"
"19898","DNAJC25-GNG10|552891"
"19899","BOLA2|552900"
"19900","BOLA2|552900"
"19901","BOLA2|552900"
"19902","BOLA2|552900"
"19903","PEF1|553115"
"19904","PRR5-ARHGAP8|553158"
"19905","PRR5-ARHGAP8|553158"
"19906","LOC554202|554202"
"19907","NCRNA00183|554203"
"19908","NCRNA00164|554226"
"19909","ASPDH|554235"
"19910","FBXO48|554251"
"19911","LOC572558|572558"
"19912","CLLU1OS|574016"
"19913","CLLU1|574028"
"19914","DUSP5P|574029"
"19915","C1orf133|574036"
"19916","SNORA6|574040"
"19917","SNORA6|574040"
"19918","SNORA10|574042"
"19919","ZFATAS|594840"
"19920","HAS2AS|594842"
"19921","CPLX3|594855"
"19922","NPS|594857"
"19923","SNORD16|595097"
"19924","SNORD18A|595098"
"19925","SNORD18A|595098"
"19926","SNORD18B|595099"
"19927","SNORD18B|595099"
"19928","SNORD18C|595100"
"19929","SNORD18C|595100"
"19930","LOC595101|595101"
"19931","PGM5P2|595135"
"19932","KLKP1|606293"
"19933","CYB5RL|606495"
"19934","SNORD68|606500"
"19935","UBE2MP1|606551"
"19936","LOC613037|613037"
"19937","DEFB135|613209"
"19938","DEFB136|613210"
"19939","DEFB134|613211"
"19940","CTXN3|613212"
"19941","HIGD1C|613227"
"19942","SERINC4|619189"
"19943","FDPSL2A|619190"
"19944","LOC619207|619207"
"19945","C6orf225|619208"
"19946","ZNF704|619279"
"19947","C8orf75|619351"
"19948","MBOAT4|619373"
"19949","SCARNA9|619383"
"19950","NCRNA00051|619434"
"19951","SNORD74|619498"
"19952","SNORA27|619499"
"19953","SNORA27|619499"
"19954","SNORA21|619505"
"19955","SNORA3|619562"
"19956","SNORA3|619562"
"19957","SNORD72|619564"
"19958","SNORA52|619565"
"19959","SNORA52|619565"
"19960","SNORD2|619567"
"19961","SNORA4|619568"
"19962","SNORA4|619568"
"19963","SNORA41|619569"
"19964","SNORA41|619569"
"19965","SNORD95|619570"
"19966","SNORD95|619570"
"19967","SNORD96A|619571"
"19968","SNORD96A|619571"
"19969","LOC641298|641298"
"19970","RPL31P11|641311"
"19971","ZNF674|641339"
"19972","LOC641367|641367"
"19973","ACOT1|641371"
"19974","ACOT6|641372"
"19975","SNORA19|641451"
"19976","P704P|641455"
"19977","KC6|641516"
"19978","DEFB109P1B|641517"
"19979","DEFB109P1B|641517"
"19980","SNHG6|641638"
"19981","SNORD87|641648"
"19982","SNORD87|641648"
"19983","TMEM91|641649"
"19984","HEPN1|641654"
"19985","HEPN1|641654"
"19986","ECSCR|641700"
"19987","FAM138F|641702"
"19988","FAM138F|641702"
"19989","SEPT7P2|641977"
"19990","FAM75A2|642265"
"19991","FAM110C|642273"
"19992","ZNF876P|642280"
"19993","C8orf73|642475"
"19994","TRIM53|642569"
"19995","LOC642597|642597"
"19996","RAD21L1|642636"
"19997","SCXB|642658"
"19998","SCXB|642658"
"19999","LOC642826|642826"
"20000","CPSF4L|642843"
"20001","LOC642852|642852"
"20002","LOC642929|642929"
"20003","FAM196A|642938"
"20004","LQK1|642946"
"20005","FAM163B|642968"
"20006","NCRNA00110|642976"
"20007","TMEM232|642987"
"20008","LOC643008|643008"
"20009","SLED1|643036"
"20010","C5orf43|643155"
"20011","CYMP|643160"
"20012","FAM25A|643161"
"20013","FAM25A|643161"
"20014","FAM25A|643161"
"20015","FAM25A|643161"
"20016","TUBBP5|643224"
"20017","GRXCR2|643226"
"20018","TMEM72|643236"
"20019","MAP1LC3B2|643246"
"20020","CT47B1|643311"
"20021","KIAA0754|643314"
"20022","C15orf62|643338"
"20023","FLJ44054|643365"
"20024","BTBD18|643376"
"20025","C14orf176|643382"
"20026","SPINK9|643394"
"20027","LIPK|643414"
"20028","LIPN|643418"
"20029","ZNF862|643641"
"20030","AMAC1L3|643664"
"20031","LOC643677|643677"
"20032","LOC643719|643719"
"20033","KRTAP24-1|643803"
"20034","KRTAP27-1|643812"
"20035","GAGE10|643832"
"20036","PGA3|643834"
"20037","ZFP62|643836"
"20038","LOC643837|643837"
"20039","PGA4|643847"
"20040","TMPPE|643853"
"20041","TMPPE|643853"
"20042","CTAGE9|643854"
"20043","CBLN3|643866"
"20044","RNF222|643904"
"20045","PRR21|643905"
"20046","LOC643923|643923"
"20047","LOC643955|643955"
"20048","TMEM88B|643965"
"20049","CBWD6|644019"
"20050","CBWD6|644019"
"20051","CBWD6|644019"
"20052","CBWD6|644019"
"20053","GLYCAM1|644076"
"20054","SDHAF1|644096"
"20055","PIRT|644139"
"20056","LOC644145|644145"
"20057","WIPF3|644150"
"20058","DRGX|644168"
"20059","C22orf41|644186"
"20060","ZCCHC18|644353"
"20061","DEFB131|644414"
"20062","TMEM30C|644444"
"20063","RPL13AP6|644511"
"20064","NKX2-4|644524"
"20065","LOC644538|644538"
"20066","PPIAL4G|644591"
"20067","NCRNA00087|644596"
"20068","LOC644669|644669"
"20069","CLDN25|644672"
"20070","C15orf56|644809"
"20071","FAM83G|644815"
"20072","PHGR1|644844"
"20073","FLJ33630|644873"
"20074","MEIG1|644890"
"20075","EVPLL|645027"
"20076","GAGE2B|645037"
"20077","GAGE2B|645037"
"20078","GAGE13|645051"
"20079","CXorf30|645090"
"20080","CLRN2|645104"
"20081","CCNI2|645121"
"20082","PPIAL4D|645142"
"20083","LOC645166|645166"
"20084","LOC645166|645166"
"20085","LINGO3|645191"
"20086","LOC645323|645323"
"20087","LOC645332|645332"
"20088","TMEM200C|645369"
"20089","PRAMEF20|645425"
"20090","PRAMEF20|645425"
"20091","ARRDC5|645432"
"20092","CEP170L|645455"
"20093","C10orf50|645528"
"20094","FLJ42627|645644"
"20095","LOC645676|645676"
"20096","RPL13AP3|645683"
"20097","C14orf34|645687"
"20098","LOC645752|645752"
"20099","FLJ40330|645784"
"20100","CCDC154|645811"
"20101","SEBOX|645832"
"20102","TXNRD3IT1|645840"
"20103","TXNRD3IT1|645840"
"20104","TMEM14E|645843"
"20105","S100A7L2|645922"
"20106","PABPC1L2B|645974"
"20107","PABPC1L2B|645974"
"20108","C22orf45|646023"
"20109","RAET1K|646024"
"20110","POM121L10P|646074"
"20111","FLJ43390|646113"
"20112","C16orf90|646174"
"20113","LOC646214|646214"
"20114","SPINK8|646424"
"20115","C3orf71|646450"
"20116","FABP9|646480"
"20117","FABP12|646486"
"20118","LOC646498|646498"
"20119","C4orf51|646603"
"20120","PRHOXNB|646625"
"20121","LOC646627|646627"
"20122","SBK2|646643"
"20123","TMEM90A|646658"
"20124","LOC646762|646762"
"20125","ZAR1L|646799"
"20126","LOC646851|646851"
"20127","SH2D7|646892"
"20128","HRCT1|646962"
"20129","LOC646982|646982"
"20130","C6orf132|647024"
"20131","PA2G4P4|647033"
"20132","GOLGA6L10|647042"
"20133","GOLGA6L10|647042"
"20134","GOLGA6L10|647042"
"20135","PL-5283|647087"
"20136","SERPINE3|647174"
"20137","LOC647288|647288"
"20138","LOC647309|647309"
"20139","LOC647946|647946"
"20140","LOC647979|647979"
"20141","LOC648740|648740"
"20142","PPP1R3G|648791"
"20143","LOC649330|649330"
"20144","FLJ35776|649446"
"20145","RPL23AP64|649946"
"20146","LOC650368|650368"
"20147","ABCA17P|650655"
"20148","ZNF389|651302"
"20149","LOC652276|652276"
"20150","SNORA48|652965"
"20151","SNORA48|652965"
"20152","SNORD10|652966"
"20153","GATSL3|652968"
"20154","UCA1|652995"
"20155","ZBTB8A|653121"
"20156","PTPN20A|653129"
"20157","PTPN20A|653129"
"20158","C2orf84|653140"
"20159","ANXA8|653145"
"20160","ANXA8|653145"
"20161","NBPF6|653149"
"20162","RPSAP9|653162"
"20163","GUSBP3|653188"
"20164","ABCC6P1|653190"
"20165","GTF2H2B|653238"
"20166","KRTAP4-11|653240"
"20167","PRB2|653247"
"20168","AGAP7|653268"
"20169","CFC1B|653275"
"20170","CT47A7|653282"
"20171","CT47A7|653282"
"20172","CT47A7|653282"
"20173","CT47A7|653282"
"20174","CT47A7|653282"
"20175","CT47A7|653282"
"20176","CT47A7|653282"
"20177","CT47A7|653282"
"20178","CT47A7|653282"
"20179","CT47A7|653282"
"20180","CT47A7|653282"
"20181","CT47A7|653282"
"20182","ASAH2B|653308"
"20183","KIAA0895L|653319"
"20184","FAM86B2|653333"
"20185","FAM86B2|653333"
"20186","FAM86B2|653333"
"20187","NCF1|653361"
"20188","GSTTP2|653399"
"20189","FOXD4L6|653404"
"20190","SPAG11A|653423"
"20191","SPAG11A|653423"
"20192","FOXD4L5|653427"
"20193","AQP12B|653437"
"20194","C6orf124|653483"
"20195","RGPD3|653489"
"20196","RGPD3|653489"
"20197","RGPD3|653489"
"20198","PSG10|653492"
"20199","LGALS7B|653499"
"20200","LGALS7B|653499"
"20201","LOC653501|653501"
"20202","PPIAL4B|653505"
"20203","PPIAL4B|653505"
"20204","PPIAL4B|653505"
"20205","SFTPA1|653509"
"20206","GPR89A|653519"
"20207","GPR89A|653519"
"20208","LOC653544|653544"
"20209","LOC653544|653544"
"20210","LOC653544|653544"
"20211","LOC653544|653544"
"20212","LOC653544|653544"
"20213","LOC653544|653544"
"20214","LOC653545|653545"
"20215","LOC653545|653545"
"20216","LOC653545|653545"
"20217","LOC653545|653545"
"20218","LOC653545|653545"
"20219","LOC653545|653545"
"20220","FAM23A|653567"
"20221","FAM23A|653567"
"20222","PHLDB3|653583"
"20223","PPIAL4C|653598"
"20224","PPIAL4C|653598"
"20225","PPIAL4C|653598"
"20226","HIST2H3D|653604"
"20227","HIST2H3D|653604"
"20228","HIST2H3D|653604"
"20229","PRAMEF22|653606"
"20230","WASH7P|653635"
"20231","GOLGA6C|653641"
"20232","GOLGA6C|653641"
"20233","GOLGA6D|653643"
"20234","GOLGA6D|653643"
"20235","DHX40P1|653645"
"20236","SEC1|653677"
"20237","CXorf50B|653687"
"20238","FAM128A|653784"
"20239","FAM128A|653784"
"20240","LOC653786|653786"
"20241","ZG16|653808"
"20242","FAM72B|653820"
"20243","ACTR3C|653857"
"20244","OCM|654231"
"20245","ZNF732|654254"
"20246","SNORA5A|654319"
"20247","SNORA8|654320"
"20248","SNORA8|654320"
"20249","SNORA75|654321"
"20250","SNORA13|654322"
"20251","TBC1D3G|654341"
"20252","TBC1D3G|654341"
"20253","LOC654342|654342"
"20254","LGALS9C|654346"
"20255","PRAMEF16|654348"
"20256","NME1-NME2|654364"
"20257","NME1-NME2|654364"
"20258","FAM138B|654412"
"20259","LRTM2|654429"
"20260","LOC654433|654433"
"20261","C17orf86|654434"
"20262","FER1L6|654463"
"20263","KGFLP2|654466"
"20264","IQCJ|654502"
"20265","PCP4L1|654790"
"20266","NCF1B|654816"
"20267","NCF1C|654817"
"20268","ZNF826|664701"
"20269","SCARNA3|677679"
"20270","SCARNA20|677681"
"20271","SCARNA21|677763"
"20272","SCARNA18|677765"
"20273","SCARNA2|677766"
"20274","SCARNA7|677767"
"20275","SCARNA17|677769"
"20276","SCARNA22|677770"
"20277","SCARNA4|677771"
"20278","SCARNA6|677772"
"20279","SCARNA23|677773"
"20280","SCARNA1|677774"
"20281","SCARNA5|677775"
"20282","SCARNA8|677776"
"20283","SCARNA12|677777"
"20284","SCARNA15|677778"
"20285","C3orf66|677779"
"20286","SCARNA11|677780"
"20287","SCARNA16|677781"
"20288","FAM138D|677784"
"20289","SNORA1|677792"
"20290","SNORA1|677792"
"20291","SNORA2A|677793"
"20292","SNORA2B|677794"
"20293","SNORA5B|677795"
"20294","SNORA5B|677795"
"20295","SNORA5C|677796"
"20296","SNORA7B|677797"
"20297","SNORA9|677798"
"20298","SNORA11|677799"
"20299","SNORA12|677800"
"20300","SNORA14A|677801"
"20301","SNORA14B|677802"
"20302","SNORA15|677803"
"20303","SNORA18|677805"
"20304","SNORA18|677805"
"20305","SNORA20|677806"
"20306","SNORA22|677807"
"20307","SNORA23|677808"
"20308","SNORA24|677809"
"20309","SNORA26|677810"
"20310","SNORA28|677811"
"20311","SNORA29|677812"
"20312","SNORA29|677812"
"20313","SNORA30|677813"
"20314","SNORA31|677814"
"20315","SNORA34|677815"
"20316","SNORA35|677816"
"20317","SNORA36A|677817"
"20318","SNORA36B|677818"
"20319","SNORA37|677819"
"20320","SNORA38|677820"
"20321","SNORA39|677821"
"20322","SNORA40|677822"
"20323","SNORA42|677823"
"20324","SNORA44|677825"
"20325","SNORA45|677826"
"20326","SNORA46|677827"
"20327","SNORA47|677828"
"20328","SNORA49|677829"
"20329","SNORA50|677830"
"20330","SNORA51|677831"
"20331","SNORA53|677832"
"20332","SNORA54|677833"
"20333","SNORA55|677834"
"20334","SNORA56|677835"
"20335","SNORA56|677835"
"20336","SNORA58|677836"
"20337","SNORA61|677838"
"20338","SNORA71C|677839"
"20339","SNORA71D|677840"
"20340","SNORA74B|677841"
"20341","SNORA76|677842"
"20342","SNORA77|677843"
"20343","SNORA78|677844"
"20344","SNORA79|677845"
"20345","SNORA80|677846"
"20346","SNORA81|677847"
"20347","SNORA81|677847"
"20348","SNORD1A|677848"
"20349","SNORD1B|677849"
"20350","SNORD1C|677850"
"20351","SNORA59B|677882"
"20352","SNORA59B|677882"
"20353","LOC678655|678655"
"20354","SNORA25|684959"
"20355","SNORD9|692053"
"20356","SNORD12|692057"
"20357","SNORD11|692058"
"20358","SNORA32|692063"
"20359","SNORA32|692063"
"20360","SNORD5|692072"
"20361","SNORD5|692072"
"20362","SNORA16A|692073"
"20363","SNORD6|692075"
"20364","SNORD7|692076"
"20365","SNORD45C|692085"
"20366","SNORD45C|692085"
"20367","SNORD17|692086"
"20368","SNORD49B|692087"
"20369","SNORD50B|692088"
"20370","SNORD19|692089"
"20371","SNORD23|692091"
"20372","SNORD23|692091"
"20373","SNORD32B|692092"
"20374","MSMP|692094"
"20375","FAM86D|692099"
"20376","SNORD65|692106"
"20377","SNORD66|692107"
"20378","SNORD67|692108"
"20379","SNORD69|692109"
"20380","SNORD70|692110"
"20381","SNORD71|692111"
"20382","SCARNA10|692148"
"20383","SCARNA14|692149"
"20384","SNORA16B|692157"
"20385","SNORA57|692158"
"20386","SNORA57|692158"
"20387","SNORD76|692196"
"20388","SNORD77|692197"
"20389","SNORD78|692198"
"20390","SNORD84|692199"
"20391","SNORD84|692199"
"20392","SNORD85|692200"
"20393","SNORD86|692201"
"20394","SNORD86|692201"
"20395","SNORD88A|692202"
"20396","SNORD88B|692203"
"20397","SNORD88C|692204"
"20398","SNORD89|692205"
"20399","SNORD90|692206"
"20400","SNORD91A|692207"
"20401","SNORD91B|692208"
"20402","SNORD92|692209"
"20403","SNORD93|692210"
"20404","SNORD98|692211"
"20405","SNORD99|692212"
"20406","SNORD110|692213"
"20407","SNORD110|692213"
"20408","SNORD111|692214"
"20409","SNORD97|692223"
"20410","SNORD97|692223"
"20411","SNORD94|692225"
"20412","SNORD96B|692226"
"20413","SNORD104|692227"
"20414","SNORD105|692229"
"20415","SNORD117|692233"
"20416","SNORD103A|692234"
"20417","SNORD103A|692234"
"20418","PPAN-P2RY11|692312"
"20419","PPAN-P2RY11|692312"
"20420","INS-IGF2|723961"
"20421","LOC723972|723972"
"20422","SNHG4|724102"
"20423","LOC727677|727677"
"20424","SNORD116-19|727708"
"20425","RNF208|727800"
"20426","FAM75A3|727830"
"20427","GOLGA6L6|727832"
"20428","RGPD8|727851"
"20429","RGPD8|727851"
"20430","MUC5B|727897"
"20431","FAM75A5|727905"
"20432","GXYLT2|727936"
"20433","RHOXF2B|727940"
"20434","SDHAP2|727956"
"20435","HEATR7A|727957"
"20436","LOC728024|728024"
"20437","CT47A10|728036"
"20438","CT47A10|728036"
"20439","CT47A10|728036"
"20440","CT47A10|728036"
"20441","CT47A10|728036"
"20442","CT47A10|728036"
"20443","CT47A10|728036"
"20444","CT47A10|728036"
"20445","CT47A10|728036"
"20446","CT47A10|728036"
"20447","CT47A10|728036"
"20448","CT47A10|728036"
"20449","CT47A9|728042"
"20450","CT47A9|728042"
"20451","CT47A9|728042"
"20452","CT47A9|728042"
"20453","CT47A9|728042"
"20454","CT47A9|728042"
"20455","CT47A9|728042"
"20456","CT47A9|728042"
"20457","CT47A9|728042"
"20458","CT47A9|728042"
"20459","CT47A9|728042"
"20460","CT47A9|728042"
"20461","CT47A6|728062"
"20462","CT47A6|728062"
"20463","CT47A6|728062"
"20464","CT47A6|728062"
"20465","CT47A6|728062"
"20466","CT47A6|728062"
"20467","CT47A6|728062"
"20468","CT47A6|728062"
"20469","CT47A6|728062"
"20470","CT47A6|728062"
"20471","CT47A6|728062"
"20472","CT47A6|728062"
"20473","CT47A2|728090"
"20474","CT47A2|728090"
"20475","CT47A2|728090"
"20476","CT47A2|728090"
"20477","CT47A2|728090"
"20478","CT47A2|728090"
"20479","CT47A2|728090"
"20480","CT47A2|728090"
"20481","CT47A2|728090"
"20482","CT47A2|728090"
"20483","CT47A2|728090"
"20484","CT47A2|728090"
"20485","CT47A1|728096"
"20486","CT47A1|728096"
"20487","CT47A1|728096"
"20488","CT47A1|728096"
"20489","CT47A1|728096"
"20490","CT47A1|728096"
"20491","CT47A1|728096"
"20492","CT47A1|728096"
"20493","CT47A1|728096"
"20494","CT47A1|728096"
"20495","CT47A1|728096"
"20496","CT47A1|728096"
"20497","ANXA8L1|728113"
"20498","ZBTB8B|728116"
"20499","FAM22A|728118"
"20500","TSPY3|728137"
"20501","TSPY3|728137"
"20502","LOC728190|728190"
"20503","RSPH10B2|728194"
"20504","FAM155A|728215"
"20505","KRTAP4-8|728224"
"20506","KRTAP4-8|728224"
"20507","PI4KAP1|728233"
"20508","MAGED4|728239"
"20509","MAGED4|728239"
"20510","LOC728264|728264"
"20511","MAGEA9B|728269"
"20512","MAGEA9B|728269"
"20513","KRTAP2-2|728279"
"20514","D2HGDH|728294"
"20515","KRTAP19-8|728299"
"20516","LOC728323|728323"
"20517","GTF2H2C|728340"
"20518","GTF2H2C|728340"
"20519","NXF2B|728343"
"20520","NXF2B|728343"
"20521","DEFA1B|728358"
"20522","DEFA1B|728358"
"20523","DEFA1B|728358"
"20524","POTEF|728378"
"20525","POTEF|728378"
"20526","TSPY4|728395"
"20527","AGAP8|728404"
"20528","AGAP8|728404"
"20529","AGAP8|728404"
"20530","LOC728410|728410"
"20531","LOC728410|728410"
"20532","LOC728410|728410"
"20533","LOC728410|728410"
"20534","LOC728410|728410"
"20535","LOC728410|728410"
"20536","GUSBP1|728411"
"20537","GUSBP1|728411"
"20538","PPIEL|728448"
"20539","CSAG2|728461"
"20540","C6orf186|728464"
"20541","DNLZ|728489"
"20542","DNLZ|728489"
"20543","FAM74A3|728495"
"20544","LOC728554|728554"
"20545","C12orf73|728568"
"20546","C13orf38|728591"
"20547","LOC728606|728606"
"20548","CCDC30|728621"
"20549","DHRS4L1|728635"
"20550","CDK11A|728642"
"20551","CDK11A|728642"
"20552","LOC728643|728643"
"20553","HULC|728655"
"20554","DMRTC1B|728656"
"20555","DMRTC1B|728656"
"20556","SLC35E2|728661"
"20557","SLC35E2|728661"
"20558","EIF3CL|728689"
"20559","SPANXA2|728712"
"20560","SPANXA2|728712"
"20561","ANKRD20A4|728747"
"20562","LOC728758|728758"
"20563","PABPC1P2|728773"
"20564","FRMPD2L1|728798"
"20565","FAM72D|728833"
"20566","LOC728855|728855"
"20567","LOC728855|728855"
"20568","C12orf71|728858"
"20569","LOC728875|728875"
"20570","FAM182B|728882"
"20571","CT45A2|728911"
"20572","CT45A2|728911"
"20573","CT45A2|728911"
"20574","CT45A2|728911"
"20575","GPR89C|728932"
"20576","NBPF16|728936"
"20577","PDZK1P1|728939"
"20578","PDZK1P1|728939"
"20579","ZNF705D|728957"
"20580","RPS15AP10|728963"
"20581","LOC728989|728989"
"20582","LOC729020|729020"
"20583","LOC729082|729082"
"20584","FAM198A|729085"
"20585","AGAP5|729092"
"20586","BMS1P4|729096"
"20587","LOC729121|729121"
"20588","LOC729156|729156"
"20589","LOC729176|729176"
"20590","CCR2|729230"
"20591","PRR20B|729233"
"20592","PRR20B|729233"
"20593","PRR20B|729233"
"20594","PRR20B|729233"
"20595","PRR20B|729233"
"20596","LOC729234|729234"
"20597","SFTPA2|729238"
"20598","SFTPA2|729238"
"20599","PRR20C|729240"
"20600","PRR20C|729240"
"20601","PRR20C|729240"
"20602","PRR20C|729240"
"20603","PRR20C|729240"
"20604","PRR20D|729246"
"20605","PRR20D|729246"
"20606","PRR20D|729246"
"20607","PRR20D|729246"
"20608","PRR20D|729246"
"20609","ZNF286B|729288"
"20610","OC90|729330"
"20611","OC90|729330"
"20612","TP53TG3B|729355"
"20613","TP53TG3B|729355"
"20614","TP53TG3B|729355"
"20615","TP53TG3B|729355"
"20616","PLIN4|729359"
"20617","TRIM49L|729384"
"20618","TRIM49L|729384"
"20619","GAGE12J|729396"
"20620","GAGE2D|729408"
"20621","GAGE2D|729408"
"20622","GATSL2|729438"
"20623","CCDC61|729440"
"20624","GAGE2A|729447"
"20625","LOC729467|729467"
"20626","RAD51AP2|729475"
"20627","C6orf35|729515"
"20628","AACSL|729522"
"20629","FAM72A|729533"
"20630","RGPD6|729540"
"20631","RGPD6|729540"
"20632","RGPD6|729540"
"20633","DIRC3|729582"
"20634","SPDYE6|729597"
"20635","SPDYE6|729597"
"20636","LOC729603|729603"
"20637","FLJ37453|729614"
"20638","PRR23A|729627"
"20639","MRS2P2|729633"
"20640","LOC729678|729678"
"20641","ZNF878|729747"
"20642","OR4F29|729759"
"20643","OR4F29|729759"
"20644","OR4F29|729759"
"20645","CEACAM18|729767"
"20646","GOLGA8C|729786"
"20647","LOC729799|729799"
"20648","FAM160A1|729830"
"20649","TBC1D3|729873"
"20650","TBC1D3|729873"
"20651","TBC1D3H|729877"
"20652","TBC1D3H|729877"
"20653","TBC1D3H|729877"
"20654","TBC1D3H|729877"
"20655","ISPD|729920"
"20656","SHISA7|729956"
"20657","MORN2|729967"
"20658","LOC729991|729991"
"20659","LOC729991|729991"
"20660","SHISA9|729993"
"20661","ABCC6P2|730013"
"20662","ZNF814|730051"
"20663","C16orf52|730094"
